,Date,Open,High,Low,Close,Adj Close,Volume,Indicator_1,Indicator_2,BuySignal,SellSignal
2439,2009-09-15,105.449997,106.110001,104.760002,105.720001,82.395851,196795900,124.120003,68.110001,,
2440,2009-09-16,106.099998,107.339996,105.730003,107.32,83.642822,206406300,124.120003,68.110001,,
2441,2009-09-17,107.169998,108.059998,106.57,107.160004,83.518127,229170900,121.309998,68.110001,,
2442,2009-09-18,107.150002,107.160004,106.360001,106.720001,83.571388,153799100,120.849998,68.110001,,
2443,2009-09-21,105.889999,107.0,105.660004,106.449997,83.35994,151892000,120.849998,68.110001,,
2444,2009-09-22,107.080002,107.370003,106.599998,107.07,83.845474,143126700,120.849998,68.110001,,
2445,2009-09-23,107.32,108.029999,105.989998,106.18,83.148514,225947400,120.849998,68.110001,,
2446,2009-09-24,106.410004,106.639999,104.550003,105.010002,82.232315,228636800,116.059998,68.110001,,
2447,2009-09-25,104.779999,105.360001,104.089996,104.449997,81.793747,204059000,116.059998,68.110001,,
2448,2009-09-28,104.849998,106.550003,104.830002,106.32,83.258163,118285800,116.059998,68.110001,,
2449,2009-09-29,106.510002,107.019997,105.779999,106.0,83.007545,133733900,111.849998,68.110001,,
2450,2009-09-30,106.360001,106.459999,104.620003,105.589996,82.686493,254383000,110.339996,68.110001,,
2451,2009-10-01,103.0,105.730003,102.949997,102.970001,80.634796,281840600,107.32,68.110001,,
2452,2009-10-02,102.019997,103.099998,101.989998,102.489998,80.258881,224748800,107.32,68.110001,,
2453,2009-10-05,102.900002,104.32,102.599998,104.019997,81.457024,149875000,107.32,68.110001,,
2454,2009-10-06,104.769997,106.110001,104.709999,105.510002,82.62384,202491100,107.32,68.110001,,
2455,2009-10-07,105.269997,105.910004,105.07,105.800003,82.850967,159200300,107.32,68.110001,,
2456,2009-10-08,106.550003,107.169998,105.849998,106.610001,83.485207,183305800,107.32,68.110001,,
2457,2009-10-09,106.639999,107.260002,106.360001,107.260002,83.99427,135008300,107.32,68.110001,,
2458,2009-10-12,107.760002,108.089996,107.279999,107.68,84.323181,118031000,107.68,68.110001,107.68,
2459,2009-10-13,107.389999,107.709999,106.760002,107.459999,84.150871,157692700,107.68,68.110001,,
2460,2009-10-14,108.720001,109.419998,107.419998,109.309998,85.599586,191421600,109.309998,68.110001,,
2461,2009-10-15,108.779999,109.709999,108.730003,109.709999,85.912834,173873600,109.709999,68.110001,,
2462,2009-10-16,108.800003,109.269997,108.230003,108.889999,85.270691,192069400,109.709999,68.110001,,
2463,2009-10-19,109.07,110.129997,108.730003,109.790001,85.975471,159530400,109.790001,68.110001,,
2464,2009-10-20,109.949997,109.989998,108.68,109.209999,85.521271,180921100,109.790001,68.110001,,
2465,2009-10-21,109.040001,110.309998,108.150002,108.230003,84.753845,225379300,109.790001,68.110001,,
2466,2009-10-22,108.190002,109.68,107.5,109.330002,85.615234,238444000,109.790001,68.110001,,
2467,2009-10-23,109.690002,109.760002,107.629997,108.080002,84.636398,240033200,109.790001,68.110001,,
2468,2009-10-26,108.199997,109.309998,106.610001,106.910004,83.720161,242028200,109.790001,68.110001,,
2469,2009-10-27,107.029999,107.389999,106.160004,106.419998,83.336441,253266300,109.790001,68.110001,,
2470,2009-10-28,106.150002,106.480003,104.349998,104.410004,81.762459,248821400,109.790001,68.110001,,
2471,2009-10-29,105.190002,106.860001,104.940002,106.650002,83.516571,198110600,109.790001,68.110001,,
2472,2009-10-30,106.300003,106.620003,103.440002,103.559998,81.096832,325608100,109.790001,68.110001,,
2473,2009-11-02,104.129997,105.410004,103.080002,104.32,81.691978,254222900,109.790001,68.110001,,
2474,2009-11-03,103.739998,104.800003,103.540001,104.650002,81.950386,228362600,109.790001,68.110001,,
2475,2009-11-04,105.510002,106.330002,104.650002,104.919998,82.161804,247996700,109.790001,68.110001,,
2476,2009-11-05,105.660004,106.879997,105.440002,106.849998,83.673157,180015300,109.790001,68.110001,,
2477,2009-11-06,106.260002,107.400002,106.050003,107.129997,83.892426,170954100,109.790001,68.110001,,
2478,2009-11-09,107.949997,109.629997,107.870003,109.57,85.803192,159495700,109.790001,68.110001,,
2479,2009-11-10,109.309998,109.93,108.970001,109.589996,85.818848,171899800,109.790001,68.110001,,
2480,2009-11-11,110.309998,110.82,109.620003,110.150002,86.25737,169466200,110.150002,68.110001,,
2481,2009-11-12,110.0,110.57,108.75,109.029999,85.380318,157144500,110.150002,68.110001,,
2482,2009-11-13,109.309998,110.089996,108.75,109.620003,85.842346,150963000,110.150002,68.110001,,
2483,2009-11-16,110.379997,111.690002,110.32,111.209999,87.087456,210922200,111.209999,68.110001,,
2484,2009-11-17,110.919998,111.389999,110.5,111.339996,87.189247,147134100,111.339996,68.110001,,
2485,2009-11-18,111.260002,111.43,110.57,111.269997,87.134453,156486800,111.339996,68.110001,,
2486,2009-11-19,110.510002,111.309998,109.129997,109.82,85.998962,208734600,111.339996,68.110001,,
2487,2009-11-20,109.25,109.760002,109.010002,109.43,85.69355,134196000,111.339996,68.110001,,
2488,2009-11-23,110.720001,111.739998,110.599998,110.82,86.782051,148010200,111.339996,68.110001,,
2489,2009-11-24,111.0,111.199997,110.010002,110.989998,86.915192,138420100,111.339996,68.110001,,
2490,2009-11-25,111.169998,111.5,110.82,111.379997,87.220573,109564800,111.379997,68.110001,,
2491,2009-11-27,108.400002,110.32,108.290001,109.57,85.803192,126001800,111.379997,68.110001,,
2492,2009-11-30,109.480003,110.199997,108.120003,109.940002,86.092949,160874800,111.379997,68.110001,,
2493,2009-12-01,110.919998,111.660004,110.730003,111.300003,87.157944,159613700,111.379997,68.110001,,
2494,2009-12-02,111.279999,112.010002,110.919998,111.25,87.118774,132315100,111.379997,68.110001,,
2495,2009-12-03,111.550003,112.18,110.290001,110.379997,86.4375,167324900,111.379997,68.110001,,
2496,2009-12-04,111.839996,112.379997,110.040001,111.010002,86.930817,274907800,111.379997,68.110001,,
2497,2009-12-07,110.910004,111.529999,110.489998,110.839996,86.797737,127973800,111.379997,68.110001,,
2498,2009-12-08,110.040001,110.769997,109.269997,109.610001,85.834518,169863700,111.379997,68.110001,,
2499,2009-12-09,109.580002,110.18,109.019997,110.019997,86.155571,155063400,111.379997,68.110001,,
2500,2009-12-10,110.699997,111.120003,110.449997,110.639999,86.64109,138014600,111.379997,68.110001,,
2501,2009-12-11,111.110001,111.360001,110.610001,111.110001,87.009117,124854000,111.379997,68.110001,,
2502,2009-12-14,111.870003,112.0,111.129997,111.870003,87.604324,107141500,111.870003,68.110001,,
2503,2009-12-15,111.459999,111.919998,111.0,111.349998,87.197113,120408800,111.870003,68.110001,,
2504,2009-12-16,111.800003,112.129997,111.269997,111.519997,87.330231,155358200,111.870003,68.110001,,
2505,2009-12-17,110.720001,110.93,110.080002,110.18,86.280861,183390100,111.870003,68.110001,,
2506,2009-12-18,110.199997,110.300003,109.279999,110.209999,86.769035,174591200,111.870003,68.110001,,
2507,2009-12-21,110.760002,111.699997,110.760002,111.330002,87.65078,118039600,111.870003,68.110001,,
2508,2009-12-22,111.57,111.970001,111.43,111.730003,87.965706,91707500,111.870003,68.110001,,
2509,2009-12-23,112.0,112.110001,111.5,111.949997,88.138916,111783100,111.949997,68.110001,,
2510,2009-12-24,112.190002,112.599998,112.0,112.480003,88.556175,39677500,112.480003,68.110001,,
2511,2009-12-28,112.900002,112.989998,112.32,112.720001,88.745148,87508500,112.720001,68.110001,,
2512,2009-12-29,113.010002,113.029999,112.550003,112.559998,88.619179,80572500,112.720001,68.110001,,
2513,2009-12-30,112.230003,112.650002,112.169998,112.519997,88.587685,73138400,112.720001,68.110001,,
2514,2009-12-31,112.769997,112.800003,111.389999,111.440002,87.737411,90637900,112.720001,68.110001,,
2515,2010-01-04,112.370003,113.389999,111.510002,113.330002,89.22541,118944600,113.330002,68.110001,,
2516,2010-01-05,113.260002,113.68,112.849998,113.629997,89.461563,111579900,113.629997,68.110001,,
2517,2010-01-06,113.519997,113.989998,113.43,113.709999,89.524612,116074400,113.709999,68.110001,,
2518,2010-01-07,113.5,114.330002,113.18,114.190002,89.902504,131091100,114.190002,68.110001,,
2519,2010-01-08,113.889999,114.620003,113.660004,114.57,90.201653,126402800,114.57,68.110001,,
2520,2010-01-11,115.080002,115.129997,114.239998,114.730003,90.327644,106375700,114.730003,68.110001,,
2521,2010-01-12,113.970001,114.209999,113.220001,113.660004,89.485229,163333500,114.730003,68.110001,,
2522,2010-01-13,113.949997,114.940002,113.370003,114.620003,90.241035,161822000,114.730003,68.110001,,
2523,2010-01-14,114.489998,115.139999,114.419998,114.93,90.485085,115718800,114.93,68.110001,,
2524,2010-01-15,114.730003,114.839996,113.199997,113.639999,89.469452,212283100,114.93,68.110001,,
2525,2010-01-19,113.620003,115.129997,113.589996,115.059998,90.58744,139172700,115.059998,68.110001,,
2526,2010-01-20,114.279999,114.449997,112.980003,113.889999,89.66629,216490200,115.059998,68.110001,,
2527,2010-01-21,113.919998,114.269997,111.559998,111.699997,87.942078,344859600,115.059998,68.110001,,
2528,2010-01-22,111.199997,111.739998,109.089996,109.209999,85.981712,345942400,115.059998,68.110001,,
2529,2010-01-25,110.209999,110.410004,109.410004,109.769997,86.422607,186937500,115.059998,68.110001,,
2530,2010-01-26,109.339996,110.470001,109.040001,109.309998,86.060448,211168800,115.059998,68.110001,,
2531,2010-01-27,109.169998,110.080002,108.330002,109.830002,86.469841,271863600,115.059998,68.110001,,
2532,2010-01-28,110.190002,110.25,107.910004,108.57,85.477837,316104000,115.059998,68.110001,,
2533,2010-01-29,109.040001,109.800003,107.220001,107.389999,84.548805,310677600,115.059998,68.110001,,
2534,2010-02-01,108.150002,109.07,107.5,109.059998,85.863617,187865000,115.059998,68.110001,,
2535,2010-02-02,109.260002,110.589996,108.879997,110.379997,86.902847,216327900,115.059998,68.110001,,
2536,2010-02-03,109.879997,110.480003,109.510002,109.830002,86.469841,172730700,115.059998,68.110001,,
2537,2010-02-04,108.980003,109.029999,106.419998,106.440002,83.80088,356715700,115.059998,68.110001,,
2538,2010-02-05,106.559998,106.879997,104.580002,106.660004,83.974083,493585800,115.059998,68.110001,,
2539,2010-02-08,106.739998,107.330002,105.809998,105.889999,83.367844,224166900,115.059998,68.110001,,
2540,2010-02-09,107.129997,108.150002,106.269997,107.220001,84.414963,337820500,115.059998,68.110001,,
2541,2010-02-10,107.050003,107.599998,106.110001,107.010002,84.249626,240511500,115.059998,68.110001,,
2542,2010-02-11,106.870003,108.25,106.25,108.129997,85.131393,223591600,115.059998,68.110001,,
2543,2010-02-12,106.989998,108.099998,106.510002,108.040001,85.060562,304622100,115.059998,68.110001,,
2544,2010-02-16,108.860001,109.849998,107.82,109.739998,86.398956,159317500,115.059998,68.110001,,
2545,2010-02-17,110.269997,110.410004,109.739998,110.260002,86.808357,168845100,115.059998,68.110001,,
2546,2010-02-18,110.080002,111.139999,110.040001,110.910004,87.320129,193708600,115.059998,68.110001,,
2547,2010-02-19,110.620003,111.57,110.360001,111.139999,87.501198,222684900,115.059998,68.110001,,
2548,2010-02-22,111.550003,111.580002,110.830002,111.160004,87.516937,132346900,115.059998,68.110001,,
2549,2010-02-23,110.860001,111.199997,109.519997,109.809998,86.454079,207497000,115.059998,68.110001,,
2550,2010-02-24,110.139999,111.0,109.860001,110.82,87.249252,176350700,115.059998,68.110001,,
2551,2010-02-25,109.239998,110.75,108.940002,110.669998,87.131165,259634700,115.059998,68.110001,,
2552,2010-02-26,110.769997,111.120003,110.110001,110.739998,87.186279,173589300,115.059998,68.110001,,
2553,2010-03-01,111.199997,112.0,111.169998,111.889999,88.091675,147709700,115.059998,68.110001,,
2554,2010-03-02,112.370003,112.739998,112.0,112.199997,88.33577,160992400,115.059998,68.110001,,
2555,2010-03-03,112.489998,112.970001,112.019997,112.300003,88.414482,150785000,115.059998,68.110001,,
2556,2010-03-04,112.449997,112.800003,112.029999,112.639999,88.682167,135770400,115.059998,68.110001,,
2557,2010-03-05,113.370003,114.339996,113.099998,114.25,89.949715,176118800,115.059998,72.169998,,
2558,2010-03-08,114.260002,114.519997,114.07,114.269997,89.965492,114631200,115.059998,72.639999,,
2559,2010-03-09,113.93,114.989998,113.870003,114.459999,90.115044,154556700,115.059998,75.5,,
2560,2010-03-10,114.510002,115.279999,114.410004,114.970001,90.516586,186088800,115.059998,75.860001,,
2561,2010-03-11,114.699997,115.480003,114.349998,115.449997,90.894463,160791100,115.449997,75.860001,,
2562,2010-03-12,115.949997,115.970001,115.139999,115.459999,90.902367,162074800,115.459999,76.709999,,
2563,2010-03-15,115.260002,115.57,114.599998,115.489998,90.92598,146816800,115.489998,76.709999,,
2564,2010-03-16,115.809998,116.519997,115.489998,116.410004,91.650314,168673000,116.410004,76.709999,,
2565,2010-03-17,116.760002,117.480003,116.419998,117.099998,92.193542,177468100,117.099998,76.709999,,
2566,2010-03-18,117.110001,117.269997,116.57,117.040001,92.146332,196509100,117.099998,78.790001,,
2567,2010-03-19,115.970001,117.290001,115.519997,115.970001,91.679909,226641100,117.099998,78.790001,,
2568,2010-03-22,115.309998,116.800003,115.239998,116.589996,92.170006,184477800,117.099998,78.790001,,
2569,2010-03-23,116.760002,117.510002,116.379997,117.410004,92.818275,182941600,117.410004,78.790001,,
2570,2010-03-24,116.970001,117.43,115.580002,116.839996,92.367676,196072600,117.410004,78.790001,,
2571,2010-03-25,117.629997,118.169998,116.510002,116.650002,92.217468,223396300,117.410004,78.790001,,
2572,2010-03-26,116.870003,117.419998,116.120003,116.580002,92.162117,205808500,117.410004,79.519997,,
2573,2010-03-29,117.169998,117.529999,116.690002,117.32,92.747116,134513500,117.410004,81.059998,,
2574,2010-03-30,117.459999,117.830002,116.910004,117.400002,92.810379,145772500,117.410004,81.650002,,
2575,2010-03-31,116.949997,117.519997,116.610001,117.0,92.494148,161078700,117.410004,81.650002,,
2576,2010-04-01,117.800003,118.25,117.099998,117.800003,93.126587,161215200,117.800003,81.650002,,
2577,2010-04-05,118.25,118.839996,117.919998,118.760002,93.885521,105847600,118.760002,81.650002,,
2578,2010-04-06,118.419998,119.25,118.290001,119.040001,94.106857,110384200,119.040001,82.529999,,
2579,2010-04-07,118.800003,119.360001,117.809998,118.360001,93.569298,184576300,119.040001,83.43,,
2580,2010-04-08,117.949997,118.970001,117.599998,118.769997,93.893387,158704000,119.040001,83.43,,
2581,2010-04-09,119.019997,119.599998,118.800003,119.550003,94.51004,133006500,119.550003,83.43,,
2582,2010-04-12,119.699997,120.050003,119.559998,119.739998,94.660248,110279000,119.739998,83.43,,
2583,2010-04-13,119.620003,120.040001,119.0,119.830002,94.731392,125043600,119.830002,83.43,,
2584,2010-04-14,120.269997,121.190002,120.080002,121.190002,95.806549,161609000,121.190002,83.43,,
2585,2010-04-15,120.989998,121.57,120.949997,121.290001,95.885612,144615300,121.290001,83.43,,
2586,2010-04-16,120.860001,121.290001,118.75,119.360001,94.35984,366786700,121.290001,84.540001,,
2587,2010-04-19,119.010002,119.93,118.470001,119.809998,94.715599,217947800,121.290001,84.540001,,
2588,2010-04-20,120.559998,120.980003,119.870003,120.879997,95.561501,157708000,121.290001,85.370003,,
2589,2010-04-21,120.949997,121.230003,119.989998,120.660004,95.387573,192910100,121.290001,85.57,,
2590,2010-04-22,119.809998,121.169998,119.120003,121.019997,95.67215,115360300,121.290001,85.57,,
2591,2010-04-23,120.940002,121.860001,120.629997,121.809998,96.296715,177335500,121.809998,85.57,,
2592,2010-04-26,121.849998,122.120003,121.230003,121.349998,95.933037,143457300,121.809998,87.389999,,
2593,2010-04-27,120.650002,121.339996,118.25,118.480003,93.664192,355853300,121.809998,87.419998,,
2594,2010-04-28,119.050003,119.68,118.269997,119.379997,94.375671,300674100,121.809998,87.889999,,
2595,2010-04-29,120.099998,121.110001,120.07,120.860001,95.545654,193775000,121.809998,87.959999,,
2596,2010-04-30,120.879997,121.010002,118.779999,118.809998,93.925041,270000900,121.809998,87.959999,,
2597,2010-05-03,119.379997,120.68,119.199997,120.349998,95.142479,182747900,121.809998,87.959999,,
2598,2010-05-04,119.010002,119.029999,116.919998,117.519997,92.905235,360353400,121.809998,87.959999,,
2599,2010-05-05,116.559998,117.800003,115.970001,116.82,92.351868,328973200,121.809998,87.959999,,
2600,2010-05-06,116.260002,117.0,105.0,112.940002,89.284538,647356600,121.809998,87.959999,,
2601,2010-05-07,112.639999,113.769997,109.410004,111.260002,87.956406,637558800,121.809998,87.959999,,
2602,2010-05-10,115.809998,116.650002,114.910004,116.160004,91.830101,396159600,121.809998,87.959999,,
2603,2010-05-11,115.07,117.360001,114.910004,115.830002,91.569191,317849800,121.809998,87.959999,,
2604,2010-05-12,116.290001,117.620003,116.089996,117.449997,92.849907,235607100,121.809998,87.959999,,
2605,2010-05-13,117.129997,117.68,115.889999,115.989998,91.695686,234452500,121.809998,87.959999,,
2606,2010-05-14,115.120003,115.330002,112.870003,113.889999,90.035538,345601400,121.809998,87.959999,,
2607,2010-05-17,114.199997,114.519997,111.769997,113.949997,90.082977,325739800,121.809998,87.959999,,
2608,2010-05-18,114.879997,115.220001,112.029999,112.400002,88.85762,360556800,121.809998,87.959999,,
2609,2010-05-19,111.769997,112.769997,110.360001,111.760002,88.351646,394742700,121.809998,87.959999,,
2610,2010-05-20,109.379997,109.889999,107.470001,107.540001,85.015564,530418300,121.809998,87.959999,,
2611,2010-05-21,105.910004,109.379997,105.360001,109.110001,86.256721,500909400,121.809998,87.959999,,
2612,2010-05-24,108.519997,109.389999,107.610001,107.709999,85.149948,269823000,121.809998,87.959999,,
2613,2010-05-25,105.110001,107.870003,104.379997,107.82,85.236893,396505200,121.809998,87.959999,,
2614,2010-05-26,108.480003,109.470001,106.849998,107.169998,84.723053,349719300,121.809998,87.959999,,
2615,2010-05-27,109.190002,110.800003,108.779999,110.760002,87.561119,300870500,121.809998,87.959999,,
2616,2010-05-28,110.639999,110.720001,108.849998,109.370003,86.462273,297933500,121.809998,87.959999,,
2617,2010-06-01,108.349998,109.949997,107.370003,107.529999,85.007652,277909400,121.809998,87.959999,,
2618,2010-06-02,108.080002,110.339996,107.510002,110.330002,87.221199,240243700,121.809998,87.959999,,
2619,2010-06-03,110.650002,111.059998,109.580002,110.709999,87.521591,226618300,121.809998,87.959999,,
2620,2010-06-04,108.610001,109.330002,106.459999,106.82,84.446342,398475600,121.809998,87.959999,,
2621,2010-06-07,107.199997,107.610001,105.410004,105.489998,83.394928,264609100,121.809998,87.959999,,
2622,2010-06-08,105.57,106.830002,104.650002,106.620003,84.288246,357774300,121.809998,87.959999,,
2623,2010-06-09,107.239998,108.279999,105.599998,106.050003,83.837624,268023300,121.809998,87.959999,,
2624,2010-06-10,107.860001,109.279999,106.040001,109.150002,86.288361,317890600,121.809998,87.959999,,
2625,2010-06-11,108.190002,109.75,108.120003,109.68,86.707352,214128200,121.809998,87.959999,,
2626,2010-06-14,110.519997,111.120003,109.400002,109.510002,86.572952,207196100,121.809998,87.959999,,
2627,2010-06-15,110.279999,112.099998,110.089996,112.0,88.541405,238268700,121.809998,87.959999,,
2628,2010-06-16,111.419998,112.419998,111.199997,111.959999,88.509781,216374000,121.809998,87.959999,,
2629,2010-06-17,112.279999,112.330002,111.050003,112.139999,88.652107,263185800,121.809998,87.959999,,
2630,2010-06-18,111.830002,112.129997,111.370003,111.730003,88.748192,174006600,121.809998,87.959999,,
2631,2010-06-21,113.120003,113.199997,110.790001,111.410004,88.494019,213140700,121.809998,87.959999,,
2632,2010-06-22,111.410004,111.900002,109.410004,109.57,87.032486,239355400,121.809998,87.959999,,
2633,2010-06-23,109.639999,110.029999,108.480003,109.230003,86.762451,254639900,121.809998,87.959999,,
2634,2010-06-24,108.690002,108.830002,107.139999,107.419998,85.32473,268523600,121.809998,87.959999,,
2635,2010-06-25,107.739998,108.419998,106.769997,107.870003,85.682159,238726500,121.809998,87.959999,,
2636,2010-06-28,108.029999,108.32,107.139999,107.529999,85.412071,169218600,121.809998,87.959999,,
2637,2010-06-29,106.019997,107.510002,103.550003,104.209999,82.774979,373649500,121.809998,87.959999,,
2638,2010-06-30,103.919998,104.879997,102.879997,103.220001,81.988625,284101700,121.809998,87.959999,,
2639,2010-07-01,103.150002,103.489998,101.129997,102.760002,81.62323,382924800,121.809998,87.959999,,
2640,2010-07-02,103.110001,103.419998,101.620003,102.199997,81.178406,233385200,121.809998,87.959999,,
2641,2010-07-06,103.639999,104.370003,101.879997,102.870003,81.710617,256935300,121.809998,87.959999,,
2642,2010-07-07,103.129997,106.239998,103.019997,106.110001,84.28418,253769400,121.809998,87.959999,,
2643,2010-07-08,107.0,107.279999,105.910004,107.160004,85.118217,210842100,121.809998,90.099998,,
2644,2010-07-09,107.129997,107.970001,106.93,107.959999,85.753654,144999900,121.809998,90.610001,,
2645,2010-07-12,107.599998,108.239998,107.150002,108.029999,85.80925,131283600,121.809998,93.110001,,
2646,2010-07-13,109.150002,110.089996,108.93,109.660004,87.103981,213025900,121.809998,93.110001,,
2647,2010-07-14,109.309998,110.080002,108.860001,109.650002,87.096039,184426800,121.809998,94.129997,,
2648,2010-07-15,109.610001,110.059998,108.169998,109.68,87.119865,232337900,121.809998,95.129997,,
2649,2010-07-16,109.089996,109.209999,106.449997,106.660004,84.721046,282693400,121.809998,95.550003,,
2650,2010-07-19,107.050003,107.629997,106.220001,107.290001,85.221466,186709000,121.809998,95.550003,,
2651,2010-07-20,105.870003,108.559998,105.82,108.480003,86.166687,258162400,121.809998,97.650002,,
2652,2010-07-21,109.040001,109.07,106.629997,107.07,85.046715,264527000,121.809998,97.650002,,
2653,2010-07-22,108.339996,109.940002,108.330002,109.459999,86.945114,274781300,121.809998,97.650002,,
2654,2010-07-23,109.239998,110.57,108.93,110.410004,87.699707,222020800,121.809998,97.650002,,
2655,2010-07-26,110.599998,111.669998,110.290001,111.559998,88.613159,184445700,121.809998,97.650002,,
2656,2010-07-27,112.169998,112.290001,111.110001,111.550003,88.605247,204855600,121.809998,98.309998,,
2657,2010-07-28,111.32,111.660004,110.459999,110.830002,88.033325,163056200,121.809998,98.309998,,
2658,2010-07-29,111.519997,111.82,109.410004,110.290001,87.604401,220149100,121.809998,98.309998,,
2659,2010-07-30,109.169998,110.860001,108.980003,110.269997,87.588486,220070600,121.809998,98.309998,,
2660,2010-08-02,111.989998,112.940002,111.540001,112.760002,89.566353,188263200,121.809998,98.309998,,
2661,2010-08-03,112.480003,112.769997,111.849998,112.220001,89.137421,146657300,121.809998,98.309998,,
2662,2010-08-04,112.529999,113.110001,112.160004,112.970001,89.733154,158171700,121.809998,98.309998,,
2663,2010-08-05,112.25,112.910004,112.080002,112.849998,89.63784,140473800,121.809998,98.309998,,
2664,2010-08-06,111.739998,112.57,110.919998,112.389999,89.27243,239728300,121.809998,98.309998,,
2665,2010-08-09,112.919998,113.18,112.32,112.989998,89.749023,120800400,121.809998,98.309998,,
2666,2010-08-10,112.029999,112.980003,111.370003,112.379997,89.264473,242916300,121.809998,98.309998,,
2667,2010-08-11,110.650002,110.690002,109.120003,109.300003,86.818016,273406900,121.809998,98.309998,,
2668,2010-08-12,107.650002,109.019997,107.599998,108.629997,86.285789,239542600,121.809998,98.309998,,
2669,2010-08-13,108.290001,108.959999,108.18,108.309998,86.031662,158698500,121.809998,99.089996,,
2670,2010-08-16,107.57,108.610001,107.18,108.260002,85.991951,147895300,121.809998,99.82,,
2671,2010-08-17,109.190002,110.389999,108.879997,109.589996,87.048393,172270300,121.809998,99.82,,
2672,2010-08-18,109.540001,110.379997,108.910004,109.790001,87.207222,182922100,121.809998,99.82,,
2673,2010-08-19,109.220001,109.489998,107.43,107.879997,85.690079,265847600,121.809998,99.82,,
2674,2010-08-20,107.559998,107.940002,106.75,107.529999,85.412071,209714200,121.809998,99.82,,
2675,2010-08-23,108.040001,108.57,107.07,107.120003,85.086433,163490300,121.809998,99.82,,
2676,2010-08-24,105.949997,106.389999,104.970001,105.529999,83.823471,280677800,121.809998,99.82,,
2677,2010-08-25,104.949997,106.339996,104.290001,105.940002,84.149132,272234800,121.809998,99.82,,
2678,2010-08-26,106.440002,106.580002,104.879997,105.230003,83.585175,224439500,121.809998,99.82,,
2679,2010-08-27,105.889999,106.970001,104.309998,106.860001,84.879936,272649000,121.809998,99.82,,
2680,2010-08-30,106.580002,106.910004,105.300003,105.309998,83.648712,167238600,121.809998,99.82,,
2681,2010-08-31,104.919998,105.980003,104.489998,105.309998,83.648712,273933100,121.809998,100.650002,,
2682,2010-09-01,106.730003,108.610001,106.660004,108.459999,86.150818,256828100,121.809998,102.059998,,
2683,2010-09-02,108.720001,109.489998,108.489998,109.470001,86.953056,156112200,121.809998,102.199997,,
2684,2010-09-03,110.540001,110.989998,109.949997,110.889999,88.080971,212197300,121.809998,102.199997,,
2685,2010-09-07,110.370003,110.510002,109.550003,109.639999,87.088097,141973700,121.809998,102.199997,,
2686,2010-09-08,109.860001,110.849998,109.809998,110.410004,87.699707,149924400,121.809998,102.199997,,
2687,2010-09-09,111.650002,111.68,110.620003,110.919998,88.104813,147017900,121.809998,102.199997,,
2688,2010-09-10,111.120003,111.610001,110.870003,111.480003,88.549637,127819000,121.809998,102.199997,,
2689,2010-09-13,112.580002,112.949997,112.129997,112.720001,89.534576,178503500,121.809998,102.199997,,
2690,2010-09-14,112.5,113.290001,112.080002,112.650002,89.478973,209823600,121.809998,102.199997,,
2691,2010-09-15,112.32,113.209999,111.980003,113.080002,89.820534,168608400,121.809998,102.199997,,
2692,2010-09-16,112.730003,113.120003,112.349998,113.050003,89.7967,199962900,121.809998,102.199997,,
2693,2010-09-17,113.040001,113.150002,112.18,112.489998,89.830231,195836900,121.809998,102.199997,,
2694,2010-09-20,112.879997,114.459999,112.519997,114.209999,91.203758,214555200,121.809998,102.199997,,
2695,2010-09-21,114.300003,114.839996,113.510002,113.980003,91.020073,268389100,121.809998,102.199997,,
2696,2010-09-22,113.800003,114.440002,113.099998,113.419998,90.572891,191322400,121.809998,102.199997,,
2697,2010-09-23,112.489998,113.669998,112.18,112.5,89.838211,202354300,121.809998,102.199997,,
2698,2010-09-24,113.75,114.900002,113.650002,114.82,91.690887,209671800,121.809998,102.199997,,
2699,2010-09-27,114.860001,114.989998,114.160004,114.269997,91.251671,128761800,121.809998,102.199997,,
2700,2010-09-28,114.419998,115.040001,113.18,114.669998,91.571106,209207500,121.809998,102.199997,,
2701,2010-09-29,114.379997,114.910004,114.019997,114.470001,91.411385,179665800,121.809998,102.199997,,
2702,2010-09-30,115.050003,115.790001,113.589996,114.129997,91.139877,287106700,121.809998,102.199997,,
2703,2010-10-01,114.989998,115.120003,113.93,114.610001,91.52317,174638700,121.809998,102.199997,,
2704,2010-10-04,114.370003,114.849998,113.18,113.75,90.836395,166153200,121.809998,102.199997,,
2705,2010-10-05,114.800003,116.32,114.669998,116.040001,92.665115,229634100,121.809998,102.199997,,
2706,2010-10-06,116.019997,116.330002,115.559998,116.029999,92.657158,148626600,121.809998,102.199997,,
2707,2010-10-07,116.5,116.529999,115.190002,115.889999,92.545341,164860000,121.809998,102.199997,,
2708,2010-10-08,116.050003,116.860001,115.610001,116.540001,93.064407,177760100,121.809998,102.199997,,
2709,2010-10-11,116.720001,116.970001,116.25,116.650002,93.152229,103098300,121.809998,102.199997,,
2710,2010-10-12,116.269997,117.349998,115.650002,117.010002,93.439728,182210000,121.809998,102.199997,,
2711,2010-10-13,117.660004,118.550003,117.379997,117.919998,94.166443,194347200,121.809998,102.199997,,
2712,2010-10-14,117.809998,118.010002,116.720001,117.459999,93.799095,217764300,121.809998,102.199997,,
2713,2010-10-15,118.279999,118.349998,116.760002,117.699997,93.990738,243705000,121.809998,102.199997,,
2714,2010-10-18,117.739998,118.669998,117.309998,118.279999,94.453896,141204800,121.809998,102.199997,,
