,Date,TotalCash,TotalValue
2204,2008-10-08,99947.8125,99999.26249694824
2205,2008-10-09,99947.8125,100000.13249588013
2206,2008-10-10,99947.8125,100000.33249664307
2207,2008-10-13,99947.8125,99996.52249526978
2208,2008-10-14,99947.8125,99998.04249572754
2209,2008-10-15,99947.8125,100001.05249595642
2210,2008-10-16,99947.8125,99999.39249801636
2211,2008-10-17,99947.8125,99999.35249710083
2212,2008-10-20,99947.8125,99998.45249557495
2213,2008-10-21,99947.8125,100000.17249679565
2214,2008-10-22,99947.8125,100001.04249572754
2215,2008-10-23,99947.8125,100001.16249656677
2216,2008-10-24,99947.8125,100002.14249610901
2217,2008-10-27,99947.8125,100002.96249580383
2218,2008-10-28,99947.8125,99999.79249572754
2219,2008-10-29,99947.8125,99999.87249565125
2220,2008-10-30,99947.8125,99998.8124961853
2221,2008-10-31,99947.8125,99998.76249694824
2222,2008-11-03,99947.8125,99998.83249664307
2223,2008-11-04,99947.8125,99997.90249633789
2224,2008-11-05,99947.8125,99999.66249656677
2225,2008-11-06,99947.8125,100001.09249687195
2226,2008-11-07,99947.8125,100000.46249580383
2227,2008-11-10,99947.8125,100000.88249588013
2228,2008-11-11,99947.8125,100001.55249595642
2229,2008-11-12,99947.8125,100002.94249725342
2230,2008-11-13,99947.8125,100001.19249725342
2231,2008-11-14,99947.8125,100002.67249679565
2232,2008-11-17,99947.8125,100003.28249549866
2233,2008-11-18,99947.8125,100003.3124961853
2234,2008-11-19,99947.8125,100004.79249572754
2235,2008-11-20,99947.8125,100006.09249687195
2236,2008-11-21,99947.8125,100004.9824962616
2237,2008-11-24,99947.8125,100003.35249710083
2238,2008-11-25,99947.8125,100003.4824962616
2239,2008-11-26,99947.8125,100002.30249595642
2240,2008-11-28,99947.8125,100002.53249549866
2241,2008-12-01,99947.8125,100004.72249603271
2242,2008-12-02,99947.8125,100003.82249641418
2243,2008-12-03,99947.8125,100003.03249549866
2244,2008-12-04,99947.8125,100003.84249687195
2245,2008-12-05,99947.8125,100002.71249580383
2246,2008-12-08,99947.8125,100001.57249641418
2247,2008-12-09,99947.8125,100001.64249610901
2248,2008-12-10,99947.8125,100001.74249649048
2249,2008-12-11,99947.8125,100002.5624961853
2250,2008-12-12,99947.8125,100001.97249603271
2251,2008-12-15,99947.8125,100002.49249649048
2252,2008-12-16,99947.8125,100001.09249687195
2253,2008-12-17,99947.8125,100001.46249580383
2254,2008-12-18,99947.8125,100001.99249649048
2255,2008-12-19,99947.8125,100001.79249572754
2256,2008-12-22,99947.8125,100002.44249725342
2257,2008-12-23,99947.8125,100002.59249687195
2258,2008-12-24,99947.8125,100002.51249694824
2259,2008-12-26,99947.8125,100002.52249717712
2260,2008-12-29,99947.8125,100002.76249694824
2261,2008-12-30,99947.8125,100002.16249656677
2262,2008-12-31,99947.8125,100001.91249656677
2263,2009-01-02,99947.8125,100000.62249565125
2264,2009-01-05,99947.8125,100000.63249588013
2265,2009-01-06,99947.8125,100000.32249641418
2266,2009-01-07,99947.8125,100001.21249580383
2267,2009-01-08,99947.8125,100000.89249610901
2268,2009-01-09,99947.8125,100001.58249664307
2269,2009-01-12,99947.8125,100002.13249588013
2270,2009-01-13,99947.8125,100002.12249565125
2271,2009-01-14,99947.8125,100003.02249717712
2272,2009-01-15,99947.8125,100002.55249595642
2273,2009-01-16,99947.8125,100002.2324962616
2274,2009-01-20,99947.8125,100003.69249725342
2275,2009-01-21,99947.8125,100002.50249671936
2276,2009-01-22,99947.8125,100002.89249610901
2277,2009-01-23,99947.8125,100002.75249671936
2278,2009-01-26,99947.8125,100002.54249572754
2279,2009-01-27,99947.8125,100002.33249664307
2280,2009-01-28,99947.8125,100001.30249595642
2281,2009-01-29,99947.8125,100002.07249641418
2282,2009-01-30,99947.8125,100002.59249687195
2283,2009-02-02,99947.8125,100002.24249649048
2284,2009-02-03,99947.8125,100001.78249549866
2285,2009-02-04,99947.8125,100001.74249649048
2286,2009-02-05,99947.8125,100001.08249664307
2287,2009-02-06,99947.8125,100000.28249549866
2288,2009-02-09,99947.8125,100000.15249633789
2289,2009-02-10,99947.8125,100001.3124961853
2290,2009-02-11,99947.8125,100001.45249557495
2291,2009-02-12,99947.8125,100001.08249664307
2292,2009-02-13,99947.8125,100001.22249603271
2293,2009-02-17,99947.8125,100002.43249702454
2294,2009-02-18,99947.8125,100002.41249656677
2295,2009-02-19,99947.8125,100002.86249542236
2296,2009-02-20,99947.8125,100002.78249549866
2297,2009-02-23,99947.8125,100003.79249572754
2298,2009-02-24,99947.8125,100002.87249565125
